编号,地址,lxfs,lxr,博物馆名字,性质,xzb,yzb
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
BF695F99FFD94D23B05F2EA739C78132,武汉市东湖高新技术开发区南湖大道182号,,,中南财经政法大学中国货币金融历史博物馆,高校,114.384889,30.47422285
65376923B5E8458480BF8CB099D71A02,湖北省武汉市洪山区鲁磨路388号,,,中国地质大学逸夫博物馆,高校,114.400747,30.51752239
D6B7A652926147E79DEF6ABB39F134A9,武汉市武昌区友谊大道368号,,,湖北大学博物馆,高校,114.3347389,30.57825159
26826E0F6E784DA5A02B300F32DCF1BF,武汉市洪山区华中师范大学,,,华中师范大学博物馆,高校,114.3611608,30.51987262
359670A64EC945C8AFBD8A946CBDEDA3,武汉市江夏区江夏大道34号A-1栋,,,武汉虞小风指画博物馆,民办,114.3681841,30.393479
C22678AC69EF41BD9A08A3D803312ED8,武汉市武昌区民主路鸿翔巷1号,,,武汉道一堂中医药博物馆,民办,114.2950875,30.54765271
02C5B752E1244991896E6C8C600E9D1D,武昌昙华林,,,武汉三汉雕塑艺术博物馆,民办,114.3095791,30.55225658
02169BAF54EF450F8CE681B9B5E47195,东湖生态旅游风景区,,,武汉凡氏老相机博物馆,民办,114.4124239,30.55389565
FE9FD158EEA040AA970763D9A1BEEBCB,武汉市黄陂区前川街前川大道57号,,,武汉市黄陂区博物馆,国有,114.3810895,30.86924147
8E7D4C5D8AE847AA965EE2646B169127,武汉市汉阳区龙灯堤特1号,,,张之洞与汉阳铁厂博物馆,行业,114.2215775,30.55465538
66F5CF40D8AD48DA84FDED11799223BF,武汉市汉阳区汉阳大道38号,,,武汉桥文化博物馆,行业,114.2725196,30.55010678
177FEAC878FB48D784249C54F5285BE6,武汉市东湖宾馆内,,,武汉东湖毛泽东旧居陈列馆,行业,114.2846895,30.60468337
CD69035359294C4396ABAD9BC76763B3,武汉市青山区殡仪馆,,,武汉殡仪民俗文化博物馆,行业,114.4233284,30.62391933
